D001426<>261499
D047709<>228
D007737<>2959
D044133<>11
D044133<>11
D000709<>2383
D000709<>2383
D029024<>527
D008031<>8561
D008031<>8561
D008031<>8561
D008031<>8561
D008031<>8561
D045803<>83
D020083<>398
D006765<>290
D020601<>190
D020601<>190
D063948<>43
D001904<>313
D001904<>313
D001904<>313
D001904<>313
D016959<>1004
D016959<>1004
D005726<>1744
D005726<>1744
D005726<>1744
D049168<>1605
D054628<>637
D009782<>220
D007250<>1327
D023401<>3552
D020532<>586
D055049<>2180
D055049<>2180
D007184<>679
D007184<>679
D007184<>679
D007184<>679
D007184<>679
D007184<>679
D013660<>10107
D047388<>4487
D047388<>4487
D055989<>2200
D012347<>221
D058893<>2482
D058893<>2482
D061287<>67
D061287<>67
D061287<>67
D061287<>67
D054466<>413
D042462<>5275
D056988<>725
D056988<>725
D040301<>6112
D040301<>6112
D040301<>6112
D004620<>3899
D053663<>186
D015810<>16408
D000435<>12110
D000435<>12110
D041021<>305
D041021<>305
D012516<>26355
D012516<>26355
D053573<>522
D011895<>1238
D002797<>447
D019035<>11680
D042083<>269
D009250<>509
D009969<>3319
D064886<>0
D007322<>1405
D011761<>2754
D011761<>2754
D011761<>2754
D007801<>5506
D007801<>5506
D007801<>5506
D007801<>5506
D039621<>648
D011085<>13024
D011085<>13024
D011085<>13024
D052177<>14826
D052177<>14826
D016967<>1364
D016967<>1364
D016840<>13772
D019610<>7164
D008440<>1531
D008440<>1531
D008440<>1531
D011788<>167174
D011788<>167174
D011788<>167174
D011955<>19768
D016017<>83288
D016017<>83288
D016017<>83288
D016017<>83288
D000067404<>63
D012129<>223210
D001766<>23392
D001766<>23392
D001766<>23392
D061222<>414
D061222<>414
D061222<>414
D061222<>414
D061222<>414
D004736<>53203
D012310<>1479
D012310<>1479
D008915<>452
D016639<>78
D016639<>78
D033222<>3351
D008857<>12988
D008857<>12988
D008857<>12988
D007580<>2152
D007580<>2152
D007580<>2152
D007580<>2152
D007580<>2152
D004910<>19315
D004910<>19315
D004910<>19315
D029589<>25733
D059327<>160
D059327<>160
D004729<>807
D004729<>807
D026901<>451700
D026901<>451700
D013734<>1966
D013734<>1966
D013734<>1966
D013734<>1966
D013734<>1966
D009324<>951
D009139<>89297
D009139<>89297
D008169<>4813
D008169<>4813
D008169<>4813
D000073638<>1911
D051399<>1286
D051399<>1286
D051399<>1286
D008075<>41481
D008075<>41481
D004296<>1148
D020864<>1931
D020864<>1931
D020864<>1931
D014040<>919
D011537<>12781
D011537<>12781
D011295<>24741
D011295<>24741
D011295<>24741
D002723<>12913
D002723<>12913
D053515<>19
D053515<>19
D053515<>19
D053515<>19
D053515<>19
D000070599<>14967
D035801<>102
D006729<>1724
D006729<>1724
D064807<>30
D012322<>6859
D012322<>6859
D000075368<>619
D000075368<>619
D000075368<>619
D036382<>235
D036382<>235
D036382<>235
D036382<>235
D036382<>235
D036382<>235
D036382<>235
D044583<>1788
D044583<>1788
D044583<>1788
D044583<>1788
D005094<>21445
D019469<>1700
D017936<>298
D017936<>298
D054380<>558
D054380<>558
D009000<>59407
D009000<>59407
D009000<>59407
D009000<>59407
D009000<>59407
D009000<>59407
D009000<>59407
D009000<>59407
D009000<>59407
D017330<>238
D017330<>238
D017330<>238
D017330<>238
D017330<>238
D014815<>35981
D014815<>35981
D014815<>35981
D007852<>2
D007852<>2
D007852<>2
D007852<>2
D007852<>2
D007852<>2
D011735<>217
D011735<>217
D011735<>217
D053078<>11294
D053078<>11294
D053078<>11294
D017512<>9403
D013577<>112619
D019433<>2483
D017957<>534
D017957<>534
D011459<>5750
D011459<>5750
D011459<>5750
D015237<>10980
D015237<>10980
D001195<>4312
D001195<>4312
D001195<>4312
D003581<>285978
D003581<>285978
D003581<>285978
D057234<>5499
D057234<>5499
D009116<>932
D009116<>932
D009116<>932
D014908<>25797
D001366<>2453
D050488<>121
D000150<>8530
D000150<>8530
D015760<>1644
D008121<>2255
D008944<>21151
D018078<>2871
D018179<>5964
D018179<>5964
D018179<>5964
D018179<>5964
D018179<>5964
D018179<>5964
D013384<>15908
D013384<>15908
D013384<>15908
D013384<>15908
D001643<>4821
D001643<>4821
D006202<>962
D006202<>962
D031346<>112
D020866<>1115
D020866<>1115
D020866<>1115
D039602<>1635
D039602<>1635
D014854<>690
D014854<>690
D014854<>690
D014854<>690
D004638<>111351
D056130<>198
D056130<>198
D056130<>198
D009085<>1113
D009085<>1113
D009085<>1113
D009085<>1113
D009085<>1113
D017864<>372
D017864<>372
D012842<>225
D012842<>225
D012842<>225
D012842<>225
D043373<>698
D014096<>2223
D014096<>2223
D014096<>2223
D020878<>11612
D003700<>1447
D003700<>1447
D003700<>1447
D003700<>1447
D010968<>2394
D064129<>2540
D064129<>2540
D064129<>2540
D064129<>2540
D011965<>12367
D059748<>12835
D059748<>12835
D007539<>22715
D007539<>22715
D059033<>52
D006649<>144662
D006649<>144662
D054422<>486
D054422<>486
D054422<>486
D054422<>486
D054422<>486
D008603<>31902
D008603<>31902
D043364<>2037
D062552<>114
D062552<>114
D062552<>114
D062552<>114
D003071<>142669
D024322<>192576
D004368<>750
D009961<>3891
D009961<>3891
D009961<>3891
D009961<>3891
D024121<>531
D013311<>9050
D013311<>9050
D013311<>9050
D000068105<>37610
D008509<>5046
D061027<>375
D061027<>375
D061027<>375
D061027<>375
D026688<>4906
D026688<>4906
D056969<>570
D014997<>360
D014997<>360
D014997<>360
D014997<>360
D014997<>360
D008816<>215
D038961<>0
D038961<>0
D038961<>0
D038961<>0
D038961<>0
D045403<>616
D045859<>63
D045859<>63
D045859<>63
D016791<>4570
